isotype	gene	distance	rsq
Ig	1s-26	63	0.08771929824561403
Ig	1s-26	64	0.04448938321536905
Ig	1s-26	66	0.16199106655098172
Ig	1s-26	68	0.0637410519763461
Ig	1s-26	69	0.07223596509310795
Ig	1s-26	72	0.044489383215369056
Ig	1s-26	79	0.3920458561725262
Ig	1s-26	96	0.3451085911973861
Ig	1s-26	100	0.26427061310782246
Ig	1s-26	101	0.26427061310782246
Ig	1s-26	131	0.18586789554531497
Ig	1s-26	132	0.1897974493623406
Ig	1s-26	2	0.013194444444444444
Ig	1s-26	4	0.126984126984127
Ig	1s-26	6	0.020529640427599614
Ig	1s-26	30	0.027210884353741503
Ig	1s-26	42	0.01360544217687075
Ig	1s-26	53	0.03999999999999999
Ig	1s-26	58	0.06905370843989769
Ig	1s-26	59	0.029619260918253083
Ig	1s-26	60	0.02084237950499349
Ig	1s-26	62	0.06523033126293996
Ig	1s-26	64	0.052719408031969776
Ig	1s-26	65	0.015625
Ig	1s-26	68	0.02084237950499349
Ig	1s-26	75	0.01785714285714286
Ig	1s-26	92	0.027210884353741503
Ig	1s-26	96	0.023957409050576754
Ig	1s-26	97	0.023957409050576757
Ig	1s-26	127	0.03000710227272727
Ig	1s-26	128	0.03183691955042887
Ig	1s-26	2	0.8444444444444447
Ig	1s-26	4	0.8354601415820251
Ig	1s-26	28	0.1623931623931624
Ig	1s-26	40	0.1425
Ig	1s-26	51	0.023684210526315776
Ig	1s-26	56	0.3768472906403941
Ig	1s-26	57	0.029643073200241985
Ig	1s-26	58	0.12357723577235771
Ig	1s-26	60	0.05956112852664577
Ig	1s-26	62	0.16498316498316498
Ig	1s-26	63	0.0
Ig	1s-26	66	0.12357723577235773
Ig	1s-26	73	0.04210526315789475
Ig	1s-26	90	0.1623931623931624
Ig	1s-26	94	0.1425
Ig	1s-26	95	0.1425
Ig	1s-26	125	0.0006218826545505286
Ig	1s-26	126	4.694009270668218e-05
Ig	1s-26	2	0.5925925925925927
Ig	1s-26	26	0.21428571428571433
Ig	1s-26	38	0.09556878306878307
Ig	1s-26	49	0.07032967032967036
Ig	1s-26	54	0.4901960784313725
Ig	1s-26	55	0.012955465587044537
Ig	1s-26	56	0.16413373860182373
Ig	1s-26	58	0.0023402523402523395
Ig	1s-26	60	0.15764927023440953
Ig	1s-26	61	0.0027472527472527475
Ig	1s-26	64	0.16413373860182373
Ig	1s-26	71	0.07068846056941296
Ig	1s-26	88	0.21428571428571433
Ig	1s-26	92	0.18866459627329193
Ig	1s-26	93	0.18866459627329193
Ig	1s-26	123	0.005681818181818182
Ig	1s-26	124	0.00905976823096388
Ig	1s-26	24	0.12698412698412698
Ig	1s-26	36	0.14285714285714285
Ig	1s-26	47	0.07529411764705883
Ig	1s-26	52	0.2802768166089965
Ig	1s-26	53	0.043115528759980454
Ig	1s-26	54	0.09726443768996962
Ig	1s-26	56	0.0356154714850367
Ig	1s-26	58	0.04478107032286599
Ig	1s-26	59	0.003007518796992481
Ig	1s-26	62	0.09726443768996962
Ig	1s-26	69	0.030718537414965993
Ig	1s-26	86	0.12698412698412698
Ig	1s-26	90	0.11180124223602485
Ig	1s-26	91	0.11180124223602485
Ig	1s-26	121	0.004420120320855608
Ig	1s-26	122	0.0023777173913043506
Ig	1s-26	12	0.05555555555555556
Ig	1s-26	23	0.04545454545454545
Ig	1s-26	28	0.32268907563025206
Ig	1s-26	29	0.09179926560587515
Ig	1s-26	30	0.037825059101654845
Ig	1s-26	32	0.035389282103134474
Ig	1s-26	34	0.06756785945712435
Ig	1s-26	35	0.11363636363636365
Ig	1s-26	38	0.037825059101654845
Ig	1s-26	45	0.44708994708994715
Ig	1s-26	62	1.0
Ig	1s-26	66	0.8804347826086956
Ig	1s-26	67	0.8804347826086956
Ig	1s-26	97	0.15625
Ig	1s-26	98	0.15972222222222224
Ig	1s-26	11	0.045454545454545456
Ig	1s-26	16	0.21668222844693433
Ig	1s-26	17	0.3696514012303486
Ig	1s-26	18	0.6808510638297873
Ig	1s-26	20	0.002087245413837931
Ig	1s-26	22	0.03554675458700226
Ig	1s-26	23	0.27061310782241016
Ig	1s-26	26	0.6808510638297873
Ig	1s-26	33	0.036458333333333336
Ig	1s-26	50	0.05555555555555555
Ig	1s-26	54	0.048913043478260865
Ig	1s-26	55	0.048913043478260865
Ig	1s-26	85	0.17879108206803765
Ig	1s-26	86	0.16440217391304346
Ig	1s-26	5	0.1168831168831169
Ig	1s-26	6	0.023669123669123663
Ig	1s-26	7	0.03478260869565217
Ig	1s-26	9	0.0007842399146746979
Ig	1s-26	11	0.06246286393345216
Ig	1s-26	12	0.012570145903479239
Ig	1s-26	15	0.034782608695652174
Ig	1s-26	22	0.02978723404255319
Ig	1s-26	39	0.04545454545454545
Ig	1s-26	43	0.04
Ig	1s-26	44	0.04
Ig	1s-26	74	0.016621493527651892
Ig	1s-26	75	0.013744740532959331
Ig	1s-26	1	0.07545194003527339
Ig	1s-26	2	0.3434343434343434
Ig	1s-26	4	0.08386187455954897
Ig	1s-26	6	0.32386363636363635
Ig	1s-26	7	0.11136363636363637
Ig	1s-26	10	0.3434343434343434
Ig	1s-26	17	0.17945845004668534
Ig	1s-26	34	0.32268907563025206
Ig	1s-26	38	0.27239870969921137
Ig	1s-26	39	0.27239870969921137
Ig	1s-26	69	0.007142857142857143
Ig	1s-26	70	0.012834224598930483
Ig	1s-26	1	0.4503703703703704
Ig	1s-26	3	0.005869565217391302
Ig	1s-26	5	0.04782102676839517
Ig	1s-26	6	0.304304640775229
Ig	1s-26	9	0.4503703703703705
Ig	1s-26	16	0.060068649885583525
Ig	1s-26	33	0.09179926560587513
Ig	1s-26	37	0.08074162679425838
Ig	1s-26	38	0.08074162679425838
Ig	1s-26	68	0.1598798798798799
Ig	1s-26	69	0.14402237477752355
Ig	1s-26	2	0.02705314009661835
Ig	1s-26	4	0.09934640522875819
Ig	1s-26	5	0.3478260869565218
Ig	1s-26	8	1.0
Ig	1s-26	15	0.02482269503546099
Ig	1s-26	32	0.037825059101654845
Ig	1s-26	36	0.03330249768732656
Ig	1s-26	37	0.03330249768732656
Ig	1s-26	67	0.2529644268774704
Ig	1s-26	68	0.23681776133209992
Ig	1s-26	2	0.0002244668911335577
Ig	1s-26	3	0.02395091369881286
Ig	1s-26	6	0.02705314009661835
Ig	1s-26	13	0.02315689981096409
Ig	1s-26	30	0.03538928210313448
Ig	1s-26	34	0.03112648221343874
Ig	1s-26	35	0.03112648221343874
Ig	1s-26	65	0.10799438990182328
Ig	1s-26	66	0.10799438990182328
Ig	1s-26	1	0.25589225589225595
Ig	1s-26	4	0.09934640522875819
Ig	1s-26	11	0.03076745572370824
Ig	1s-26	28	0.06756785945712435
Ig	1s-26	32	0.054429746380210774
Ig	1s-26	33	0.054429746380210774
Ig	1s-26	63	9.666038374172413e-06
Ig	1s-26	64	0.0003791447929286128
Ig	1s-26	3	0.3478260869565218
Ig	1s-26	10	0.07446808510638298
Ig	1s-26	27	0.11363636363636363
Ig	1s-26	31	0.09999999999999999
Ig	1s-26	32	0.1
Ig	1s-26	62	0.1644624614264083
Ig	1s-26	63	0.17952314165497896
Ig	1s-26	7	0.02482269503546099
Ig	1s-26	24	0.037825059101654845
Ig	1s-26	28	0.03330249768732656
Ig	1s-26	29	0.03330249768732656
Ig	1s-26	59	0.25296442687747034
Ig	1s-26	60	0.23681776133209992
Ig	1s-26	17	0.44708994708994704
Ig	1s-26	21	0.3230963883137796
Ig	1s-26	22	0.3230963883137796
Ig	1s-26	52	0.1023936170212766
Ig	1s-26	53	0.10481770833333333
Ig	1s-26	4	0.8804347826086957
Ig	1s-26	5	0.8804347826086957
Ig	1s-26	35	0.15625
Ig	1s-26	36	0.15972222222222224
Ig	1s-26	1	1.0
Ig	1s-26	31	0.13750000000000004
Ig	1s-26	32	0.14062499999999997
Ig	1s-26	30	0.13750000000000004
Ig	1s-26	31	0.14062499999999997
Ig	1s-26	1	1.0
Ig	1s-31	3	0.09338383838383839
Ig	1s-31	12	0.05844155844155843
Ig	1s-31	13	0.14449999999999996
Ig	1s-31	20	0.11626315789473683
Ig	1s-31	23	0.11203703703703703
Ig	1s-31	24	0.06557504873294347
Ig	1s-31	90	0.7211538461538463
Ig	1s-31	94	0.2876086956521739
Ig	1s-31	130	0.006749999999999999
Ig	1s-31	144	0.006749999999999999
Ig	1s-31	147	0.01846153846153846
Ig	1s-31	148	0.01846153846153846
Ig	1s-31	150	0.0018115942028985518
Ig	1s-31	157	0.2688888888888889
Ig	1s-31	159	0.37408333333333327
Ig	1s-31	181	0.03333333333333333
Ig	1s-31	276	0.025600000000000005
Ig	1s-31	9	0.30857274039092225
Ig	1s-31	10	0.49632435465768804
Ig	1s-31	17	0.606087187666135
Ig	1s-31	20	0.5990493166963754
Ig	1s-31	21	0.36504223521767376
Ig	1s-31	87	0.04046879046879047
Ig	1s-31	91	0.01613965744400526
Ig	1s-31	127	0.04309764309764309
Ig	1s-31	141	0.0430976430976431
Ig	1s-31	144	0.04046879046879047
Ig	1s-31	145	0.04046879046879047
Ig	1s-31	147	0.01613965744400526
Ig	1s-31	154	0.11203703703703703
Ig	1s-31	156	0.0430976430976431
Ig	1s-31	178	0.028451178451178453
Ig	1s-31	273	0.09777777777777777
Ig	1s-31	1	0.707070707070707
Ig	1s-31	8	0.3696514012303486
Ig	1s-31	11	0.36296296296296304
Ig	1s-31	12	0.23586744639376217
Ig	1s-31	78	0.11396936396936398
Ig	1s-31	82	0.007952192734801425
Ig	1s-31	118	0.35503246753246753
Ig	1s-31	132	0.0019480519480519483
Ig	1s-31	135	0.005328005328005326
Ig	1s-31	136	0.005328005328005326
Ig	1s-31	138	0.007952192734801425
Ig	1s-31	145	0.05555555555555556
Ig	1s-31	147	0.0019480519480519483
Ig	1s-31	169	0.06628787878787878
Ig	1s-31	264	0.05090909090909092
Ig	1s-31	7	0.5895906432748537
Ig	1s-31	10	0.5833658219623131
Ig	1s-31	11	0.33684210526315794
Ig	1s-31	77	0.25641025641025644
Ig	1s-31	81	0.0006441223832528189
Ig	1s-31	117	0.2333796296296296
Ig	1s-31	131	0.011851851851851856
Ig	1s-31	134	0.00028490028490028553
Ig	1s-31	135	0.0002849002849002856
Ig	1s-31	137	0.0251610305958132
Ig	1s-31	144	0.14035087719298245
Ig	1s-31	146	0.00782407407407407
Ig	1s-31	168	0.011851851851851858
Ig	1s-31	263	0.07200000000000001
Ig	1s-31	3	1.0000000000000002
Ig	1s-31	4	0.6993262884306283
Ig	1s-31	70	0.05290148448043184
Ig	1s-31	74	0.00015255530129672026
Ig	1s-31	110	0.1910526315789474
Ig	1s-31	124	0.06004385964912283
Ig	1s-31	127	0.05290148448043184
Ig	1s-31	128	0.05290148448043184
Ig	1s-31	130	0.027803203661327228
Ig	1s-31	137	0.02436647173489279
Ig	1s-31	139	0.002807017543859653
Ig	1s-31	161	0.01934210526315788
Ig	1s-31	256	0.08421052631578947
Ig	1s-31	1	0.6944444444444444
Ig	1s-31	67	0.05007407407407407
Ig	1s-31	71	0.0006734006734006731
Ig	1s-31	107	0.18570048309178744
Ig	1s-31	121	0.11203703703703703
Ig	1s-31	124	0.13846153846153844
Ig	1s-31	125	0.13846153846153844
Ig	1s-31	127	0.0558454106280193
Ig	1s-31	134	0.0625
Ig	1s-31	136	0.0017391304347826062
Ig	1s-31	158	0.023381642512077305
Ig	1s-31	253	0.09259259259259259
Ig	1s-31	66	0.011246063877642825
Ig	1s-31	70	0.014696160691584035
Ig	1s-31	106	0.2282735825069921
Ig	1s-31	120	0.006153063818967708
Ig	1s-31	123	7.797270955165681e-05
Ig	1s-31	124	7.797270955165681e-05
Ig	1s-31	126	0.00017721070352649234
Ig	1s-31	133	0.0008223684210526315
Ig	1s-31	135	0.0038986354775828445
Ig	1s-31	157	0.014696160691584035
Ig	1s-31	252	0.07894736842105263
Ig	1s-31	4	0.14864362690449648
Ig	1s-31	40	0.020940170940170935
Ig	1s-31	54	0.024038461538461543
Ig	1s-31	57	0.01331360946745562
Ig	1s-31	58	0.01331360946745562
Ig	1s-31	60	0.030100334448160536
Ig	1s-31	67	0.2688888888888889
Ig	1s-31	69	0.19754273504273498
Ig	1s-31	91	0.02403846153846154
Ig	1s-31	186	0.01846153846153846
Ig	1s-31	36	0.05434782608695653
Ig	1s-31	50	6.038647342995177e-05
Ig	1s-31	53	0.03010033444816053
Ig	1s-31	54	0.03010033444816053
Ig	1s-31	56	0.0025729888678848985
Ig	1s-31	63	0.11739130434782606
Ig	1s-31	65	0.4466183574879226
Ig	1s-31	87	6.038647342995177e-05
Ig	1s-31	182	0.0417391304347826
Ig	1s-31	14	0.04340277777777777
Ig	1s-31	17	0.024038461538461543
Ig	1s-31	18	0.02403846153846154
Ig	1s-31	20	0.05434782608695653
Ig	1s-31	27	0.00579710144927536
Ig	1s-31	29	0.04340277777777777
Ig	1s-31	51	0.04340277777777777
Ig	1s-31	146	0.03333333333333333
Ig	1s-31	3	0.5538461538461539
Ig	1s-31	4	0.5538461538461539
Ig	1s-31	6	0.798611111111111
Ig	1s-31	13	0.015624999999999998
Ig	1s-31	15	0.07562500000000001
Ig	1s-31	37	0.04340277777777777
Ig	1s-31	132	0.03333333333333333
Ig	1s-31	1	1.0
Ig	1s-31	3	0.4423076923076923
Ig	1s-31	10	0.03555555555555556
Ig	1s-31	12	0.02403846153846154
Ig	1s-31	34	0.024038461538461543
Ig	1s-31	129	0.018461538461538463
Ig	1s-31	2	0.44230769230769235
Ig	1s-31	9	0.03555555555555556
Ig	1s-31	11	0.024038461538461543
Ig	1s-31	33	0.02403846153846154
Ig	1s-31	128	0.01846153846153846
Ig	1s-31	7	0.00579710144927536
Ig	1s-31	9	0.04734299516908212
Ig	1s-31	31	0.05434782608695653
Ig	1s-31	126	0.0018115942028985518
Ig	1s-31	2	0.1736111111111111
Ig	1s-31	24	0.03623188405797102
Ig	1s-31	119	0.027777777777777787
Ig	1s-31	22	0.0011111111111111128
Ig	1s-31	117	0.03333333333333333
Ig	1s-31	95	0.3740833333333333
Ig	1s-34	1	0.8881057268722465
Ig	1s-34	47	0.0021771336553945255
Ig	1s-34	51	0.05111257986340603
Ig	1s-34	53	0.035794790449156795
Ig	1s-34	55	0.08210677555958862
Ig	1s-34	57	0.016023088115257256
Ig	1s-34	93	0.31459694989106746
Ig	1s-34	94	0.48443895003420673
Ig	1s-34	102	0.013969531474561656
Ig	1s-34	107	0.013743513841033611
Ig	1s-34	112	0.6434539984732641
Ig	1s-34	113	0.023234700161949427
Ig	1s-34	114	0.41138203211089863
Ig	1s-34	119	0.6036006726326346
Ig	1s-34	120	0.3412999928948456
Ig	1s-34	122	0.02059770548869755
Ig	1s-34	125	0.5831035337643266
Ig	1s-34	131	0.6602560572687225
Ig	1s-34	132	0.6530690437094377
Ig	1s-34	46	0.007964601769911504
Ig	1s-34	50	0.042352941176470586
Ig	1s-34	52	0.02700632062823214
Ig	1s-34	54	0.15
Ig	1s-34	56	0.021534130893736805
Ig	1s-34	92	0.4300884955752212
Ig	1s-34	93	0.6525579683474421
Ig	1s-34	101	0.017258860871098573
Ig	1s-34	106	0.025144124168514418
Ig	1s-34	111	0.8775468063139297
Ig	1s-34	112	0.03356522986444811
Ig	1s-34	113	0.5818220610198421
Ig	1s-34	118	0.8241279069767442
Ig	1s-34	119	0.4943734503147055
Ig	1s-34	121	0.03645969060197579
Ig	1s-34	124	0.7964601769911506
Ig	1s-34	130	0.8554838709677418
Ig	1s-34	131	0.881721943885169
Ig	1s-34	4	0.276754274485672
Ig	1s-34	6	0.14192709575648868
Ig	1s-34	8	0.1968909226782612
Ig	1s-34	10	0.017780883367839884
Ig	1s-34	46	0.009162457822003475
Ig	1s-34	47	0.000583541377295443
Ig	1s-34	55	0.04880932274953555
Ig	1s-34	60	0.02785563785563785
Ig	1s-34	65	0.0013300492610837432
Ig	1s-34	66	0.017399082404434385
Ig	1s-34	67	0.00703630734590487
Ig	1s-34	72	0.011169796992611392
Ig	1s-34	73	0.001704243975382275
Ig	1s-34	75	0.002575790572456317
Ig	1s-34	78	0.00048787183902482717
Ig	1s-34	84	4.382561948324761e-06
Ig	1s-34	85	0.0012991757968009343
Ig	1s-34	2	0.7612378472575322
Ig	1s-34	4	0.36643332125228967
Ig	1s-34	6	0.21774289470389385
Ig	1s-34	42	0.005091215361537647
Ig	1s-34	43	0.045295861142199675
Ig	1s-34	51	0.05440148087206911
Ig	1s-34	56	0.050778109614316495
Ig	1s-34	61	0.04335699797160243
Ig	1s-34	62	0.03410875506292039
Ig	1s-34	63	0.03201139199841846
Ig	1s-34	68	0.028894196888382944
Ig	1s-34	69	0.025845003376238834
Ig	1s-34	71	0.03772901654009615
Ig	1s-34	74	0.030065784972330152
Ig	1s-34	80	0.03940204417182742
Ig	1s-34	81	0.04386343993085566
Ig	1s-34	2	0.2967836257309941
Ig	1s-34	4	0.16505143319463705
Ig	1s-34	40	0.0013818662197444985
Ig	1s-34	41	0.03804321318831389
Ig	1s-34	49	0.08058491735849627
Ig	1s-34	54	0.041130670277589716
Ig	1s-34	59	0.02797323548456723
Ig	1s-34	60	0.033882570102337195
Ig	1s-34	61	0.016604660838602618
Ig	1s-34	66	0.015351012378421876
Ig	1s-34	67	0.015480107072522935
Ig	1s-34	69	0.02349194044181222
Ig	1s-34	72	0.015537993046277192
Ig	1s-34	78	0.0328928046989721
Ig	1s-34	79	0.028027455466579504
Ig	1s-34	2	0.18870346598202825
Ig	1s-34	38	0.09745228304599503
Ig	1s-34	39	0.10862110197912007
Ig	1s-34	47	0.00811674616767399
Ig	1s-34	52	0.015389558721010492
Ig	1s-34	57	0.15702817824377457
Ig	1s-34	58	0.004840731459436491
Ig	1s-34	59	0.12067275641252671
Ig	1s-34	64	0.16794603984811518
Ig	1s-34	65	0.10661367232733257
Ig	1s-34	67	0.002511062109325262
Ig	1s-34	70	0.1684527422531695
Ig	1s-34	76	0.125663793633235
Ig	1s-34	77	0.1369909609038717
Ig	1s-34	36	0.02658679670671766
Ig	1s-34	37	0.0242228539192486
Ig	1s-34	45	0.0054403334500262605
Ig	1s-34	50	0.00028041463666125355
Ig	1s-34	55	0.012310315430520035
Ig	1s-34	56	0.00033777326532711486
Ig	1s-34	57	0.0020519264633743783
Ig	1s-34	62	0.016563982386548142
Ig	1s-34	63	0.012240501370936158
Ig	1s-34	65	9.256242409881248e-06
Ig	1s-34	68	0.009296112159314704
Ig	1s-34	74	0.023692810457516342
Ig	1s-34	75	0.02254947077772664
Ig	1s-34	1	0.9999999999999998
Ig	1s-34	9	0.03409152893688976
Ig	1s-34	14	0.02129838451126114
Ig	1s-34	19	0.39977983316438953
Ig	1s-34	20	0.004855523629285104
Ig	1s-34	21	0.2690870940564943
Ig	1s-34	26	0.4126493018630115
Ig	1s-34	27	0.21033801173017666
Ig	1s-34	29	0.008631523960237834
Ig	1s-34	32	0.37859231264258475
Ig	1s-34	38	0.43276479188819683
Ig	1s-34	39	0.40054146658663464
Ig	1s-34	8	0.015977828654054706
Ig	1s-34	13	0.00873236166048943
Ig	1s-34	18	0.6349181592237149
Ig	1s-34	19	0.028614130133876665
Ig	1s-34	20	0.4321428571428571
Ig	1s-34	25	0.6439514378730331
Ig	1s-34	26	0.3767509696219556
Ig	1s-34	28	0.05235856702869183
Ig	1s-34	31	0.6015059753716739
Ig	1s-34	37	0.6791732563944652
Ig	1s-34	38	0.6242874799340893
Ig	1s-34	5	0.2602544545312452
Ig	1s-34	10	0.01862483311081442
Ig	1s-34	11	0.27964353411272413
Ig	1s-34	12	0.018039107162533114
Ig	1s-34	17	0.0207798811917805
Ig	1s-34	18	0.012672051533981772
Ig	1s-34	20	0.1287669720271032
Ig	1s-34	23	2.013490385583409e-05
Ig	1s-34	29	0.021164021164021163
Ig	1s-34	30	0.01818181818181818
Ig	1s-34	5	0.025382755842062853
Ig	1s-34	6	0.6138075572606241
Ig	1s-34	7	0.014097824229009289
Ig	1s-34	12	0.018802037539405122
Ig	1s-34	13	0.019510110904868972
Ig	1s-34	15	0.09292643651074194
Ig	1s-34	18	0.02577014218009479
Ig	1s-34	24	0.01920454545454546
Ig	1s-34	25	0.02477093206951027
Ig	1s-34	1	0.03515625
Ig	1s-34	2	0.562861491628615
Ig	1s-34	7	0.813989349888136
Ig	1s-34	8	0.47395987199405726
Ig	1s-34	10	0.03946233467510062
Ig	1s-34	13	0.7848528183717071
Ig	1s-34	19	0.8149029029029027
Ig	1s-34	20	0.9187954505730775
Ig	1s-34	1	0.01053707980351013
Ig	1s-34	6	0.028139311139714133
Ig	1s-34	7	0.009774754316620265
Ig	1s-34	9	0.16680580091696942
Ig	1s-34	12	0.013214959936233584
Ig	1s-34	18	0.02738439431716743
Ig	1s-34	19	0.03350253807106599
Ig	1s-34	5	0.6386160141206674
Ig	1s-34	6	0.57053156972338
Ig	1s-34	8	0.005139229056907413
Ig	1s-34	11	0.5798385825861735
Ig	1s-34	17	0.6042116574158028
Ig	1s-34	18	0.5563591854901524
Ig	1s-34	1	0.6336357055786404
Ig	1s-34	3	0.02324252621542202
Ig	1s-34	6	0.7964225862528935
Ig	1s-34	12	0.8579710760474845
Ig	1s-34	13	0.7901872520099854
Ig	1s-34	2	0.007034119690761294
Ig	1s-34	5	0.5588841041003555
Ig	1s-34	11	0.5483111120116713
Ig	1s-34	12	0.47189592276250064
Ig	1s-34	3	0.010285973909636372
Ig	1s-34	9	0.023501233597621646
Ig	1s-34	10	0.038784685953040555
Ig	1s-34	6	0.7691203079388482
Ig	1s-34	7	0.7636671394836366
Ig	1s-34	1	0.7912004822453611
Ig	1s-40	20	0.04761904761904762
Ig	1s-40	28	0.047619047619047616
Ig	1s-40	35	0.054298642533936646
Ig	1s-40	38	0.04761904761904762
Ig	1s-40	46	0.04761904761904762
Ig	1s-40	67	0.6428571428571429
Ig	1s-40	70	0.6428571428571428
Ig	1s-40	73	0.6428571428571428
Ig	1s-40	74	0.6428571428571429
Ig	1s-40	83	0.08653846153846154
Ig	1s-40	85	0.6346153846153847
Ig	1s-40	87	0.5625
Ig	1s-40	89	0.5625
Ig	1s-40	134	0.42857142857142855
Ig	1s-40	142	0.04761904761904761
Ig	1s-40	143	0.047619047619047616
Ig	1s-40	144	0.02116402116402117
Ig	1s-40	148	0.6428571428571428
Ig	1s-40	149	0.6428571428571428
Ig	1s-40	151	0.35064935064935066
Ig	1s-40	163	0.02116402116402117
Ig	1s-40	166	0.04761904761904762
Ig	1s-40	168	0.047619047619047616
Ig	1s-40	171	0.42857142857142855
Ig	1s-40	173	0.42857142857142855
Ig	1s-40	174	0.42857142857142855
Ig	1s-40	182	0.12307692307692308
Ig	1s-40	188	0.5238095238095237
Ig	1s-40	192	0.5238095238095237
Ig	1s-40	205	0.05429864253393666
Ig	1s-40	214	0.08653846153846152
Ig	1s-40	215	0.1836734693877551
Ig	1s-40	257	0.00026709401709401745
Ig	1s-40	289	0.07563025210084033
Ig	1s-40	290	0.054298642533936646
Ig	1s-40	8	1.0
Ig	1s-40	15	1.0
Ig	1s-40	18	1.0
Ig	1s-40	26	0.012345679012345678
Ig	1s-40	47	0.0740740740740741
Ig	1s-40	50	0.0740740740740741
Ig	1s-40	53	0.07407407407407408
Ig	1s-40	54	0.0740740740740741
Ig	1s-40	63	0.2962962962962963
Ig	1s-40	65	0.08556149732620322
Ig	1s-40	67	0.10256410256410255
Ig	1s-40	69	0.10256410256410255
Ig	1s-40	114	0.0
Ig	1s-40	122	0.012345679012345678
Ig	1s-40	123	0.01234567901234568
Ig	1s-40	124	0.012345679012345678
Ig	1s-40	128	0.0740740740740741
Ig	1s-40	129	0.0740740740740741
Ig	1s-40	131	0.09090909090909091
Ig	1s-40	136	0.01234567901234568
Ig	1s-40	143	0.01234567901234568
Ig	1s-40	146	0.012345679012345678
Ig	1s-40	148	0.012345679012345678
Ig	1s-40	151	0.0
Ig	1s-40	153	0.0
Ig	1s-40	154	0.0
Ig	1s-40	162	0.014814814814814815
Ig	1s-40	168	0.0011223344556677887
Ig	1s-40	172	0.0011223344556677887
Ig	1s-40	185	0.013840830449826992
Ig	1s-40	194	0.010416666666666666
Ig	1s-40	195	0.02116402116402117
Ig	1s-40	237	0.010416666666666666
Ig	1s-40	269	0.10675381263616557
Ig	1s-40	270	0.0065359477124183
Ig	1s-40	7	1.0
Ig	1s-40	10	1.0
Ig	1s-40	18	0.012345679012345678
Ig	1s-40	39	0.0740740740740741
Ig	1s-40	42	0.0740740740740741
Ig	1s-40	45	0.0740740740740741
Ig	1s-40	46	0.0740740740740741
Ig	1s-40	55	0.2962962962962963
Ig	1s-40	57	0.0855614973262032
Ig	1s-40	59	0.10256410256410255
Ig	1s-40	61	0.10256410256410255
Ig	1s-40	106	0.0
Ig	1s-40	114	0.012345679012345678
Ig	1s-40	115	0.012345679012345678
Ig	1s-40	116	0.012345679012345678
Ig	1s-40	120	0.0740740740740741
Ig	1s-40	121	0.0740740740740741
Ig	1s-40	123	0.09090909090909091
Ig	1s-40	128	0.012345679012345678
Ig	1s-40	135	0.012345679012345678
Ig	1s-40	138	0.012345679012345678
Ig	1s-40	140	0.012345679012345678
Ig	1s-40	143	0.0
Ig	1s-40	145	0.0
Ig	1s-40	146	0.0
Ig	1s-40	154	0.014814814814814815
Ig	1s-40	160	0.0011223344556677887
Ig	1s-40	164	0.0011223344556677887
Ig	1s-40	177	0.013840830449826988
Ig	1s-40	186	0.010416666666666666
Ig	1s-40	187	0.02116402116402117
Ig	1s-40	229	0.010416666666666666
Ig	1s-40	261	0.10675381263616557
Ig	1s-40	262	0.0065359477124183
Ig	1s-40	3	1.0
Ig	1s-40	11	0.013840830449826992
Ig	1s-40	32	0.08556149732620322
Ig	1s-40	35	0.08556149732620322
